link,missing_rate,method_type,method,rmse,nrmse,r2,mape
ma-ac,0.4,baseline,Median,99.7,12.69,-0.025292292592917542,27.59
ma-ac,0.4,baseline,KNNImputer,98.5,12.54,-0.0007497452884031031,27.26
ma-ac,0.4,baseline,ForwardFill,103.39,13.16,-0.10254885940028169,24.99
ma-ac,0.4,baseline,BackwardFill,108.21,13.78,-0.20776527977177084,25.97
ma-ac,0.4,baseline,RollingMean,103.44,13.17,-0.10355154904962283,24.67
ma-ac,0.4,baseline,LinearInterpolation,93.59,11.91,0.09664340435215635,24.56
ma-ac,0.4,stacking,StackingRegressor,47.2767,6.16,0.6847,11.3867
ma-ac,0.45,baseline,Mean,104.66,13.35,-0.0030532375426388647,30.71
ma-ac,0.45,baseline,Median,105.93,13.51,-0.02746986509328342,31.09
ma-ac,0.45,baseline,KNNImputer,104.66,13.35,-0.0030532375426388647,30.71
ma-ac,0.45,baseline,ForwardFill,108.8,13.88,-0.08389078585361354,28.53
ma-ac,0.45,baseline,BackwardFill,110.23,14.06,-0.11267188480943124,28.59
ma-ac,0.45,baseline,RollingMean,106.59,13.6,-0.040396193857161755,28.14
ma-ac,0.45,baseline,LinearInterpolation,98.56,12.57,0.11052561560873286,27.74
ma-ac,0.45,stacking,StackingRegressor,47.2767,6.16,0.6847,11.3867
ma-ac,0.5,baseline,Mean,102.68,13.1,-0.004057173341682541,28.49
ma-ac,0.5,baseline,Median,104.38,13.32,-0.03757298467956294,28.95
ma-ac,0.5,baseline,KNNImputer,102.68,13.1,-0.004057173341682541,28.49
ma-ac,0.5,baseline,ForwardFill,106.23,13.55,-0.07459094619784556,26.69
ma-ac,0.5,baseline,BackwardFill,106.71,13.61,-0.0843353432331817,26.43
ma-ac,0.5,baseline,RollingMean,103.26,13.17,-0.015478442218612054,26.28
ma-ac,0.5,baseline,LinearInterpolation,95.39,12.17,0.13344688710684205,25.53
ma-ac,0.5,stacking,StackingRegressor,47.2767,6.16,0.6847,11.3867
ac-mg,0.2,baseline,Mean,16.33,1.8,-0.21055058590489462,1.6
ac-mg,0.2,baseline,Median,14.92,1.64,-0.009928541570316751,1.36
ac-mg,0.2,baseline,KNNImputer,16.33,1.8,-0.21055058590489462,1.6
ac-mg,0.2,baseline,ForwardFill,13.94,1.53,0.11776719566367266,1.12
ac-mg,0.2,baseline,BackwardFill,15.86,1.74,-0.14208871474244766,1.35
ac-mg,0.2,baseline,RollingMean,10.46,1.15,0.5036183495911689,0.9
ac-mg,0.2,baseline,LinearInterpolation,14.31,1.57,0.07104581881566385,1.15
ac-mg,0.2,stacking,StackingRegressor,17.965,2.01,-0.3485,1.7575
ac-mg,0.25,baseline,Mean,19.02,2.09,-0.0720176526271703,1.84
ac-mg,0.25,baseline,Median,18.64,2.05,-0.029998770427477783,1.59
ac-mg,0.25,baseline,KNNImputer,19.02,2.09,-0.0720176526271703,1.84
ac-mg,0.25,baseline,ForwardFill,14.66,1.61,0.3632259538399759,1.3
ac-mg,0.25,baseline,BackwardFill,14.67,1.62,0.3616949238403533,1.24
ac-mg,0.25,baseline,RollingMean,13.73,1.51,0.44127876829294266,1.14
ac-mg,0.25,baseline,LinearInterpolation,14.0,1.54,0.41888069216245893,1.2
ac-mg,0.25,stacking,StackingRegressor,20.4533,2.29,-0.4195,1.9
ac-mg,0.3,baseline,Mean,20.39,2.25,-0.020674613271738362,1.94
ac-mg,0.3,baseline,Median,20.77,2.29,-0.05923059644273487,1.72
ac-mg,0.3,baseline,KNNImputer,20.39,2.25,-0.020674613271738362,1.94
ac-mg,0.3,baseline,ForwardFill,14.25,1.57,0.5018598223995605,1.22
ac-mg,0.3,baseline,BackwardFill,22.71,2.51,-0.26611311875748767,1.85
ac-mg,0.3,baseline,RollingMean,13.69,1.51,0.540327621087539,1.15
ac-mg,0.3,baseline,LinearInterpolation,17.89,1.97,0.21487380201988548,1.48
ac-mg,0.3,stacking,StackingRegressor,15.005,1.68,0.1804,1.495
ac-mg,0.35,baseline,Mean,19.43,2.14,-0.05063735844096984,1.83
ac-mg,0.35,baseline,Median,19.39,2.14,-0.046724022778808605,1.57
ac-mg,0.35,baseline,KNNImputer,19.43,2.14,-0.05063735844096984,1.83
ac-mg,0.35,baseline,ForwardFill,12.74,1.4,0.5482773285024141,1.09
ac-mg,0.35,baseline,BackwardFill,21.29,2.35,-0.26139238804884335,1.69
ac-mg,0.35,baseline,RollingMean,12.96,1.43,0.5325999699571082,1.07
ac-mg,0.35,baseline,LinearInterpolation,16.65,1.84,0.2283678380333769,1.35
ac-mg,0.35,stacking,StackingRegressor,15.005,1.68,0.1804,1.495
ac-mg,0.4,baseline,Mean,19.31,2.13,-0.13831049345154223,1.87
ac-mg,0.4,baseline,Median,18.16,2.0,-0.006606412167975639,1.5
ac-mg,0.4,baseline,KNNImputer,19.31,2.13,-0.13831049345154223,1.87
ac-mg,0.4,baseline,ForwardFill,11.97,1.32,0.562533227472976,1.01
ac-mg,0.4,baseline,BackwardFill,19.7,2.17,-0.18449906812547323,1.54
ac-mg,0.4,baseline,RollingMean,11.87,1.31,0.5698445006944688,1.04
ac-mg,0.4,baseline,LinearInterpolation,15.43,1.7,0.2730014483437153,1.25
ac-mg,0.4,stacking,StackingRegressor,15.005,1.68,0.1804,1.495
ac-mg,0.45,baseline,Mean,18.91,2.08,-0.0970763886724626,1.82
ac-mg,0.45,baseline,Median,18.4,2.03,-0.03873546380170878,1.52
ac-mg,0.45,baseline,KNNImputer,18.91,2.08,-0.0970763886724626,1.82
ac-mg,0.45,baseline,ForwardFill,13.55,1.49,0.4368442791496894,1.12
ac-mg,0.45,baseline,BackwardFill,18.78,2.07,-0.0817532091105071,1.46
ac-mg,0.45,baseline,RollingMean,13.47,1.49,0.44287288959707716,1.16
ac-mg,0.45,baseline,LinearInterpolation,15.36,1.69,0.2759486562028738,1.27
ac-mg,0.45,stacking,StackingRegressor,15.005,1.68,0.1804,1.495
ac-mg,0.5,baseline,Mean,21.59,2.38,-0.05422457196471964,2.03
ac-mg,0.5,baseline,Median,21.12,2.33,-0.009197976709817368,1.76
ac-mg,0.5,baseline,KNNImputer,21.59,2.38,-0.05422457196471964,2.03
ac-mg,0.5,baseline,ForwardFill,12.9,1.42,0.6232923244229488,1.06
ac-mg,0.5,baseline,BackwardFill,18.53,2.04,0.22298367228343108,1.42
ac-mg,0.5,baseline,RollingMean,14.29,1.58,0.5380536595744625,1.18
ac-mg,0.5,baseline,LinearInterpolation,14.93,1.65,0.4958080635002916,1.22
ac-mg,0.5,stacking,StackingRegressor,15.005,1.68,0.1804,1.495
ac-ms,0.2,baseline,Mean,74.47,9.37,-0.0008975398275832269,7.69
ac-ms,0.2,baseline,Median,74.48,9.37,-0.0013955205068716392,7.7
ac-ms,0.2,baseline,KNNImputer,74.47,9.37,-0.0008975398275832269,7.69
ac-ms,0.2,baseline,ForwardFill,59.2,7.45,0.3675191324998752,5.34
ac-ms,0.2,baseline,BackwardFill,65.51,8.24,0.22549333824408735,5.05
ac-ms,0.2,baseline,RollingMean,58.39,7.35,0.3845557278439673,5.17
ac-ms,0.2,baseline,LinearInterpolation,51.7,6.51,0.5176126737797275,4.47
ac-ms,0.2,stacking,StackingRegressor,42.936,5.504,0.579,4.736
ac-ms,0.25,baseline,Mean,80.91,10.21,-0.004361332904322168,8.39
ac-ms,0.25,baseline,Median,80.98,10.22,-0.005946351458180565,8.41
ac-ms,0.25,baseline,KNNImputer,80.91,10.21,-0.004361332904322168,8.39
ac-ms,0.25,baseline,ForwardFill,64.35,8.12,0.3647809700478275,5.73
ac-ms,0.25,baseline,BackwardFill,66.73,8.42,0.31685827832617275,5.62
ac-ms,0.25,baseline,RollingMean,64.24,8.11,0.3668617014294605,5.62
ac-ms,0.25,baseline,LinearInterpolation,57.21,7.22,0.4978819969453344,4.92
ac-ms,0.25,stacking,StackingRegressor,46.235,5.9525,0.4427,5.2625
ac-ms,0.3,baseline,Mean,81.83,10.31,-0.0020323551701586506,8.5
ac-ms,0.3,baseline,Median,81.86,10.31,-0.0028261638771247544,8.52
ac-ms,0.3,baseline,KNNImputer,81.83,10.31,-0.0020323551701586506,8.5
ac-ms,0.3,baseline,ForwardFill,62.23,7.84,0.42052458364394174,5.61
ac-ms,0.3,baseline,BackwardFill,64.97,8.19,0.3683131876654776,5.49
ac-ms,0.3,baseline,RollingMean,61.96,7.81,0.4254254364716711,5.48
ac-ms,0.3,baseline,LinearInterpolation,56.25,7.09,0.5264197797480498,4.86
ac-ms,0.3,stacking,StackingRegressor,37.87,4.9367,0.6355,4.3167
ac-ms,0.35,baseline,Mean,80.5,10.16,-0.005046902075075632,8.39
ac-ms,0.35,baseline,Median,80.56,10.16,-0.00652641000179921,8.41
ac-ms,0.35,baseline,KNNImputer,80.5,10.16,-0.005046902075075632,8.39
ac-ms,0.35,baseline,ForwardFill,68.52,8.64,0.2719507565192423,5.81
ac-ms,0.35,baseline,BackwardFill,64.38,8.12,0.35715562851795657,5.58
ac-ms,0.35,baseline,RollingMean,63.36,7.99,0.37742477147604736,5.65
ac-ms,0.35,baseline,LinearInterpolation,57.39,7.24,0.4891483765691488,4.96
ac-ms,0.35,stacking,StackingRegressor,37.87,4.9367,0.6355,4.3167
ac-ms,0.4,baseline,Mean,80.32,10.1,-0.0009694761305369948,8.33
ac-ms,0.4,baseline,Median,80.32,10.11,-0.0010713190005582351,8.33
ac-ms,0.4,baseline,KNNImputer,80.32,10.1,-0.0009694761305369948,8.33
ac-ms,0.4,baseline,ForwardFill,71.83,9.04,0.1993334132582082,5.93
ac-ms,0.4,baseline,BackwardFill,66.14,8.32,0.32113730808998686,5.6
ac-ms,0.4,baseline,RollingMean,66.23,8.33,0.31931434360608435,5.72
ac-ms,0.4,baseline,LinearInterpolation,58.74,7.39,0.4645696891226315,5.08
ac-ms,0.4,stacking,StackingRegressor,37.87,4.9367,0.6355,4.3167
ac-ms,0.45,baseline,Mean,81.46,10.23,-4.353283910352168e-05,8.43
ac-ms,0.45,baseline,Median,81.46,10.23,-8.200569966421156e-06,8.45
ac-ms,0.45,baseline,KNNImputer,81.46,10.23,-4.353283910352168e-05,8.43
ac-ms,0.45,baseline,ForwardFill,91.89,11.54,-0.27255279036109137,6.34
ac-ms,0.45,baseline,BackwardFill,70.48,8.85,0.2513816556845416,5.78
ac-ms,0.45,baseline,RollingMean,87.28,10.96,-0.14790739834083455,6.12
ac-ms,0.45,baseline,LinearInterpolation,68.25,8.57,0.29794834015119465,5.41
ac-ms,0.45,stacking,StackingRegressor,37.87,4.9367,0.6355,4.3167
ac-ms,0.5,baseline,Mean,83.23,10.43,-0.0022542887023944136,8.6
ac-ms,0.5,baseline,Median,83.2,10.42,-0.0014620426036395795,8.61
ac-ms,0.5,baseline,KNNImputer,83.23,10.43,-0.0022542887023944136,8.6
ac-ms,0.5,baseline,ForwardFill,85.79,10.75,-0.06480302909766911,6.0
ac-ms,0.5,baseline,BackwardFill,68.7,8.61,0.3171037786382793,5.75
ac-ms,0.5,baseline,RollingMean,81.99,10.27,0.027471813799503586,5.83
ac-ms,0.5,baseline,LinearInterpolation,65.67,8.23,0.37608051918946606,5.3
ac-ms,0.5,stacking,StackingRegressor,37.87,4.9367,0.6355,4.3167
mt-ac,0.2,baseline,Mean,78.25,10.0,-0.006192809025938217,8.41
mt-ac,0.2,baseline,Median,78.1,9.98,-0.002377377514407808,8.41
mt-ac,0.2,baseline,KNNImputer,78.25,10.0,-0.006192809025938217,8.41
mt-ac,0.2,baseline,ForwardFill,75.5,9.65,0.06324628029862223,6.97
mt-ac,0.2,baseline,BackwardFill,74.43,9.51,0.08955810712531342,7.2
mt-ac,0.2,baseline,RollingMean,76.03,9.72,0.04999186239110476,6.89
mt-ac,0.2,baseline,LinearInterpolation,65.4,8.36,0.2969913401749603,6.25
mt-ac,0.2,stacking,StackingRegressor,31.866,4.176,0.6805,3.206
mt-ac,0.25,baseline,Mean,79.23,10.16,-0.0012663061132236475,8.61
mt-ac,0.25,baseline,Median,79.18,10.16,-0.0001325392353472843,8.62
mt-ac,0.25,baseline,KNNImputer,79.23,10.16,-0.0012663061132236475,8.61
mt-ac,0.25,baseline,ForwardFill,75.06,9.63,0.10129072123137661,7.13
mt-ac,0.25,baseline,BackwardFill,77.64,9.96,0.03845364710696619,7.5
mt-ac,0.25,baseline,RollingMean,75.6,9.7,0.08844831594235791,7.0
mt-ac,0.25,baseline,LinearInterpolation,66.81,8.57,0.28794026752860646,6.51
mt-ac,0.25,stacking,StackingRegressor,39.705,5.295,0.4834,4.4325
mt-ac,0.3,baseline,Mean,79.37,10.18,-0.001485276246032452,8.63
mt-ac,0.3,baseline,Median,79.33,10.17,-0.00046759131714479985,8.63
mt-ac,0.3,baseline,KNNImputer,79.37,10.18,-0.001485276246032452,8.63
mt-ac,0.3,baseline,ForwardFill,73.38,9.41,0.14397382553964988,6.99
mt-ac,0.3,baseline,BackwardFill,81.93,10.51,-0.06710233311782998,7.77
mt-ac,0.3,baseline,RollingMean,74.47,9.55,0.11837593231914068,7.0
mt-ac,0.3,baseline,LinearInterpolation,66.37,8.51,0.2996631643771057,6.48
mt-ac,0.3,stacking,StackingRegressor,31.5133,4.1433,0.7344,3.1967
mt-ac,0.35,baseline,Mean,78.68,10.09,-0.0018832050307557857,8.54
mt-ac,0.35,baseline,Median,78.63,10.08,-0.0005207143693628513,8.55
mt-ac,0.35,baseline,KNNImputer,78.68,10.09,-0.0018832050307557857,8.54
mt-ac,0.35,baseline,ForwardFill,73.27,9.4,0.13124194022406366,7.07
mt-ac,0.35,baseline,BackwardFill,79.49,10.19,-0.022475722510072682,7.57
mt-ac,0.35,baseline,RollingMean,73.2,9.39,0.13285017489533046,6.94
mt-ac,0.35,baseline,LinearInterpolation,65.94,8.46,0.29637813719496287,6.48
mt-ac,0.35,stacking,StackingRegressor,31.5133,4.1433,0.7344,3.1967
mt-ac,0.4,baseline,Mean,78.43,10.05,-0.0036597742404516076,8.49
mt-ac,0.4,baseline,Median,78.35,10.04,-0.0015952245482873106,8.49
mt-ac,0.4,baseline,KNNImputer,78.43,10.05,-0.0036597742404516076,8.49
mt-ac,0.4,baseline,ForwardFill,74.85,9.59,0.08607091316319615,7.25
mt-ac,0.4,baseline,BackwardFill,85.55,10.96,-0.19391747874739185,7.64
mt-ac,0.4,baseline,RollingMean,73.82,9.46,0.11096066154918238,7.06
mt-ac,0.4,baseline,LinearInterpolation,68.96,8.84,0.22406881506758514,6.6
mt-ac,0.4,stacking,StackingRegressor,31.5133,4.1433,0.7344,3.1967
mt-ac,0.45,baseline,Mean,77.7,9.93,-0.012237303367990116,8.34
mt-ac,0.45,baseline,Median,77.59,9.92,-0.009435494378960074,8.33
mt-ac,0.45,baseline,KNNImputer,77.7,9.93,-0.012237303367990116,8.34
mt-ac,0.45,baseline,ForwardFill,75.29,9.62,0.0495884842628479,7.25
mt-ac,0.45,baseline,BackwardFill,85.18,10.89,-0.21655581509181254,7.63
mt-ac,0.45,baseline,RollingMean,73.92,9.45,0.08381498127061493,7.05
mt-ac,0.45,baseline,LinearInterpolation,68.84,8.8,0.2055095839397607,6.57
mt-ac,0.45,stacking,StackingRegressor,31.5133,4.1433,0.7344,3.1967
mt-ac,0.5,baseline,Mean,78.35,10.02,-0.012748549193122738,8.41
mt-ac,0.5,baseline,Median,78.19,10.0,-0.008694793216755814,8.4
mt-ac,0.5,baseline,KNNImputer,78.35,10.02,-0.012748549193122738,8.41
mt-ac,0.5,baseline,ForwardFill,77.56,9.92,0.007690513349840722,7.48
mt-ac,0.5,baseline,BackwardFill,83.84,10.72,-0.15974776738120444,7.59
mt-ac,0.5,baseline,RollingMean,77.18,9.87,0.0174046609116445,7.38
mt-ac,0.5,baseline,LinearInterpolation,70.12,8.97,0.18892831596618964,6.69
mt-ac,0.5,stacking,StackingRegressor,31.5133,4.1433,0.7344,3.1967
pa-ac,0.2,baseline,Mean,81.59,10.44,-0.017665422070655357,8.61
pa-ac,0.2,baseline,Median,81.2,10.38,-0.007829670178959303,8.6
pa-ac,0.2,baseline,KNNImputer,81.59,10.44,-0.017665422070655357,8.61
pa-ac,0.2,baseline,ForwardFill,91.73,11.73,-0.2862870184449302,8.17
pa-ac,0.2,baseline,BackwardFill,88.7,11.34,-0.2027479270007695,8.64
pa-ac,0.2,baseline,RollingMean,82.52,10.55,-0.04091552897983641,7.99
pa-ac,0.2,baseline,LinearInterpolation,75.78,9.69,0.12214387036887253,7.23
pa-ac,0.2,stacking,StackingRegressor,33.992,4.47,0.8093,4.28
pa-ac,0.25,baseline,Mean,82.09,10.49,-0.024602162838564423,8.69
pa-ac,0.25,baseline,Median,81.61,10.42,-0.012571625779171702,8.67
pa-ac,0.25,baseline,KNNImputer,82.09,10.49,-0.024602162838564423,8.69
pa-ac,0.25,baseline,ForwardFill,96.17,12.28,-0.40596600783058623,8.69
pa-ac,0.25,baseline,BackwardFill,98.0,12.52,-0.4601511809636507,9.02
pa-ac,0.25,baseline,RollingMean,93.29,11.92,-0.3231061417281218,8.58
pa-ac,0.25,baseline,LinearInterpolation,82.52,10.54,-0.035383394379602695,7.59
pa-ac,0.25,stacking,StackingRegressor,44.92,5.89,0.7207,5.915
pa-ac,0.3,baseline,Mean,82.01,10.49,-0.022830583306373553,8.72
pa-ac,0.3,baseline,Median,81.51,10.42,-0.010247544075561388,8.7
pa-ac,0.3,baseline,KNNImputer,82.01,10.49,-0.022830583306373553,8.72
pa-ac,0.3,baseline,ForwardFill,93.05,11.9,-0.31656362628448353,8.57
pa-ac,0.3,baseline,BackwardFill,98.59,12.61,-0.477908242589802,9.16
pa-ac,0.3,baseline,RollingMean,91.56,11.71,-0.27468928719678476,8.49
pa-ac,0.3,baseline,LinearInterpolation,79.22,10.13,0.045759904269526586,7.47
pa-ac,0.3,stacking,StackingRegressor,40.4333,5.37,0.7617,5.43
pa-ac,0.35,baseline,Mean,89.85,11.57,-0.0028595361278600517,10.23
pa-ac,0.35,baseline,Median,89.73,11.56,-0.00030638662369675274,10.24
pa-ac,0.35,baseline,KNNImputer,89.85,11.57,-0.0028595361278600517,10.23
pa-ac,0.35,baseline,ForwardFill,100.71,12.97,-0.25996485297167626,10.33
pa-ac,0.35,baseline,BackwardFill,106.03,13.66,-0.39663083736255067,10.68
pa-ac,0.35,baseline,RollingMean,98.15,12.64,-0.19673432673424474,10.15
pa-ac,0.35,baseline,LinearInterpolation,89.43,11.52,0.006440086679113,9.3
pa-ac,0.35,stacking,StackingRegressor,40.4333,5.37,0.7617,5.43
pa-ac,0.4,baseline,Mean,93.39,12.04,-0.0019399952763365924,10.66
pa-ac,0.4,baseline,Median,93.3,12.03,-0.00012006797516606049,10.67
pa-ac,0.4,baseline,KNNImputer,93.39,12.04,-0.0019399952763365924,10.66
pa-ac,0.4,baseline,ForwardFill,103.02,13.28,-0.2193230537593036,10.77
pa-ac,0.4,baseline,BackwardFill,101.39,13.07,-0.18111068892836668,10.41
pa-ac,0.4,baseline,RollingMean,99.28,12.8,-0.13231288172430222,10.45
pa-ac,0.4,baseline,LinearInterpolation,90.67,11.69,0.055516426417861586,9.59
pa-ac,0.4,stacking,StackingRegressor,40.4333,5.37,0.7617,5.43
pa-ac,0.45,baseline,Mean,91.99,11.87,-0.0009079367015696338,10.43
pa-ac,0.45,baseline,Median,91.95,11.87,-4.066774001332263e-06,10.45
pa-ac,0.45,baseline,KNNImputer,91.99,11.87,-0.0009079367015696338,10.43
pa-ac,0.45,baseline,ForwardFill,101.82,13.14,-0.22623018871311085,10.87
pa-ac,0.45,baseline,BackwardFill,99.36,12.82,-0.1677594728145413,10.17
pa-ac,0.45,baseline,RollingMean,97.9,12.63,-0.13357806826844465,10.45
pa-ac,0.45,baseline,LinearInterpolation,89.46,11.55,0.05344685301663821,9.61
pa-ac,0.45,stacking,StackingRegressor,40.4333,5.37,0.7617,5.43
pa-ac,0.5,baseline,Mean,91.43,11.75,-0.01161686005910001,10.22
pa-ac,0.5,baseline,Median,91.12,11.71,-0.0048652729741178735,10.22
pa-ac,0.5,baseline,KNNImputer,91.43,11.75,-0.01161686005910001,10.22
pa-ac,0.5,baseline,ForwardFill,102.39,13.16,-0.26873776473119815,10.85
pa-ac,0.5,baseline,BackwardFill,98.58,12.67,-0.1761529092143943,9.99
pa-ac,0.5,baseline,RollingMean,99.46,12.78,-0.19713722346995555,10.51
pa-ac,0.5,baseline,LinearInterpolation,88.39,11.36,0.05441921430190799,9.42
pa-ac,0.5,stacking,StackingRegressor,40.4333,5.37,0.7617,5.43
pb-ac,0.2,baseline,Mean,102.31,13.55,-0.009092503971747101,17.95
pb-ac,0.2,baseline,Median,102.54,13.58,-0.013681006434067777,18.04
pb-ac,0.2,baseline,KNNImputer,102.31,13.55,-0.009092503971747101,17.95
pb-ac,0.2,baseline,ForwardFill,94.5,12.51,0.13912534071184368,16.63
pb-ac,0.2,baseline,BackwardFill,92.91,12.3,0.16775105262303125,15.66
pb-ac,0.2,baseline,RollingMean,91.27,12.09,0.19683146094020965,15.89
pb-ac,0.2,baseline,LinearInterpolation,81.88,10.84,0.3536155416277076,14.94
pb-ac,0.2,stacking,StackingRegressor,53.162,7.11,0.4944,7.66
pb-ac,0.25,baseline,Mean,103.77,13.74,-0.00961227172288659,17.26
pb-ac,0.25,baseline,Median,103.96,13.76,-0.013337323736279494,17.33
pb-ac,0.25,baseline,KNNImputer,103.77,13.74,-0.00961227172288659,17.26
pb-ac,0.25,baseline,ForwardFill,92.19,12.21,0.20320322576697347,15.29
pb-ac,0.25,baseline,BackwardFill,97.68,12.93,0.10552093064563683,15.34
pb-ac,0.25,baseline,RollingMean,91.56,12.12,0.21406075702656457,14.87
pb-ac,0.25,baseline,LinearInterpolation,81.87,10.84,0.3716205920926027,13.96
pb-ac,0.25,stacking,StackingRegressor,51.23,6.9,0.4813,8.4125
pb-ac,0.3,baseline,Mean,104.28,13.76,-0.004368605438317408,16.37
pb-ac,0.3,baseline,Median,104.43,13.78,-0.007276060027534781,16.43
pb-ac,0.3,baseline,KNNImputer,104.28,13.76,-0.004368605438317408,16.37
pb-ac,0.3,baseline,ForwardFill,90.35,11.92,0.24600712057086838,14.2
pb-ac,0.3,baseline,BackwardFill,94.29,12.44,0.17882426108815908,14.21
pb-ac,0.3,baseline,RollingMean,90.59,11.95,0.24212891603520725,13.92
pb-ac,0.3,baseline,LinearInterpolation,80.61,10.63,0.399807270148987,12.91
pb-ac,0.3,stacking,StackingRegressor,43.0267,5.9033,0.5402,7.1067
pb-ac,0.35,baseline,Mean,106.78,14.08,-0.003982338162286547,24.96
pb-ac,0.35,baseline,Median,106.88,14.09,-0.005969398928088676,25.02
pb-ac,0.35,baseline,KNNImputer,106.78,14.08,-0.003982338162286547,24.96
pb-ac,0.35,baseline,ForwardFill,92.47,12.19,0.24714901377994192,20.83
pb-ac,0.35,baseline,BackwardFill,104.53,13.78,0.03779696090797302,23.43
pb-ac,0.35,baseline,RollingMean,92.92,12.25,0.23976107254079915,20.54
pb-ac,0.35,baseline,LinearInterpolation,89.47,11.79,0.2951891858395528,21.45
pb-ac,0.35,stacking,StackingRegressor,43.0267,5.9033,0.5402,7.1067
pb-ac,0.4,baseline,Mean,104.68,13.77,-0.002105452560955401,22.95
pb-ac,0.4,baseline,Median,104.82,13.79,-0.004748034790394984,23.05
pb-ac,0.4,baseline,KNNImputer,104.68,13.77,-0.002105452560955401,22.95
pb-ac,0.4,baseline,ForwardFill,87.69,11.54,0.2968593998273421,18.81
pb-ac,0.4,baseline,BackwardFill,103.79,13.66,0.014883650375249635,21.75
pb-ac,0.4,baseline,RollingMean,89.07,11.72,0.2744473253370212,18.8
pb-ac,0.4,baseline,LinearInterpolation,87.39,11.5,0.30152127742010015,19.71
pb-ac,0.4,stacking,StackingRegressor,43.0267,5.9033,0.5402,7.1067
pb-ac,0.45,baseline,Mean,104.21,13.7,-0.0012600725443061567,21.65
pb-ac,0.45,baseline,Median,104.34,13.71,-0.0037266136670439653,21.74
pb-ac,0.45,baseline,KNNImputer,104.21,13.7,-0.0012600725443061567,21.65
pb-ac,0.45,baseline,ForwardFill,86.8,11.41,0.30543409802323007,17.51
pb-ac,0.45,baseline,BackwardFill,104.42,13.72,-0.0053531249210332366,20.38
pb-ac,0.45,baseline,RollingMean,87.87,11.55,0.2881808816731941,17.46
pb-ac,0.45,baseline,LinearInterpolation,86.77,11.4,0.30585322604350607,18.4
pb-ac,0.45,stacking,StackingRegressor,43.0267,5.9033,0.5402,7.1067
pb-ac,0.5,baseline,Mean,103.01,13.49,-8.410288294258272e-05,20.45
pb-ac,0.5,baseline,Median,103.01,13.49,-4.6679135611737976e-05,20.5
pb-ac,0.5,baseline,KNNImputer,103.01,13.49,-8.410288294258272e-05,20.45
pb-ac,0.5,baseline,ForwardFill,90.01,11.79,0.23654853667130726,16.77
pb-ac,0.5,baseline,BackwardFill,100.82,13.21,0.042015095897836474,19.0
pb-ac,0.5,baseline,RollingMean,90.47,11.85,0.22862860748333302,16.7
pb-ac,0.5,baseline,LinearInterpolation,86.1,11.28,0.3013664305350572,17.31
pb-ac,0.5,stacking,StackingRegressor,43.0267,5.9033,0.5402,7.1067
pe-ac,0.2,baseline,Mean,50.47,7.06,-0.07870672152835878,5.5
pe-ac,0.2,baseline,Median,48.61,6.8,-0.0008162963262288159,5.36
pe-ac,0.2,baseline,KNNImputer,50.47,7.06,-0.07870672152835878,5.5
pe-ac,0.2,baseline,ForwardFill,63.22,8.85,-0.6924074623239767,6.96
pe-ac,0.2,baseline,BackwardFill,86.41,12.09,-2.161932504184023,9.15
pe-ac,0.2,baseline,RollingMean,72.05,10.08,-1.1980891263552245,7.6
pe-ac,0.2,baseline,LinearInterpolation,59.98,8.39,-0.5235657699034133,6.47
pe-ac,0.2,stacking,StackingRegressor,38.96,5.5675,0.5518,4.435
pe-ac,0.25,baseline,Mean,50.12,7.05,-0.036729754498542766,5.79
pe-ac,0.25,baseline,Median,49.29,6.93,-0.0024236833414443826,5.7
pe-ac,0.25,baseline,KNNImputer,50.12,7.05,-0.036729754498542766,5.79
pe-ac,0.25,baseline,ForwardFill,56.9,8.0,-0.335974050602295,6.9
pe-ac,0.25,baseline,BackwardFill,97.06,13.65,-2.8872689402569685,10.08
pe-ac,0.25,baseline,RollingMean,62.89,8.85,-0.6321905428692152,6.82
pe-ac,0.25,baseline,LinearInterpolation,69.53,9.78,-0.9949887994726629,7.51
pe-ac,0.25,stacking,StackingRegressor,39.1933,5.6067,0.5413,4.5333
pe-ac,0.3,baseline,Mean,51.41,7.29,-0.002162545493691992,6.04
pe-ac,0.3,baseline,Median,52.07,7.38,-0.028028279649520815,6.06
pe-ac,0.3,baseline,KNNImputer,51.41,7.29,-0.002162545493691992,6.04
